Ptg-D	Ptg-D	1246.3113027196953	0.2
Ptg-Da	Ptg-Da	1336.0936295103083	0.24
Ptg-Ice	Ptg-Ice	1591.9586189535353	0.286
Ptg-FO	Ptg-FO	1400.0530032951856	0.24
Ptg-Nor	Ptg-Nor	1476.7109486292375	0.24
Ptg-Blg	Ptg-Blg	1484.3690305081263	0.321
Ptg-SC	Ptg-SC	1186.0780600607807	0.261
Ptg-Sl	Ptg-Slo	1129.697664885874	0.261
Ptg-Po	Ptg-Po	1487.405517073316	0.227
Ptg-Rus	Ptg-Rus	2106.536328250263	0.261
Ptg-Ir	Ptg-Ir	885.485132905843	0.37
Ptg-Wel	Ptg-Wel	804.9766545701526	0.37
Ptg-Ma	Ptg-Ma	4326.0239075537565	0.318
Ptg-Hi	Ptg-Hi	4194.181915443331	0.286
Ptg-Pas	Ptg-Pas	3757.1219927915595	0.25
Rm-CG	Rm-CG	614.8202589467139	0.269
Rm-Grk	Rm-Grk	401.4294283657253	0.345
Rm-GyG	Rm-CyG	711.3106372993531	0.345
Rm-E	Rm-E	1128.4187296303453	0.308
Rm-Du	Rm-Du	964.7490702682102	0.269
Rm-D	Rm-D	698.6492659809398	0.296
Rm-Da	Rm-Da	849.6895187598242	0.222
Rm-Ice	Rm-Ice	1983.031274265945	0.29
Rm-FO	Rm-FO	1553.3527729330942	0.25
Rm-Nor	Rm-Nor	1081.1843427345505	0.241
Rm-Blg	Rm-Blg	159.04481000594464	0.29
Rm-SC	Rm-SC	436.222750889521	0.304
Rm-Sl	Rm-Slo	498.85156986356543	0.304
Rm-Po	Rm-Po	509.90378118791443	0.304
Rm-Rus	Rm-Rus	809.2621914771976	0.304
Rm-Ir	Rm-Ir	1369.3580076348346	0.393
Rm-Wel	Rm-Wel	1240.2874693960832	0.393
Rm-Ma	Rm-Ma	2777.4883726325434	0.318
Rm-Hi	Rm-Hi	2592.846723857489	0.286
Rm-Pas	Rm-Pas	2153.5991936503287	0.25
CG-E	CG-E	1049.3933574159944	0.273
CG-Du	CG-Du	974.3837631529407	0.261
CG-D	CG-D	879.9350901162268	0.217
CG-Da	CG-Da	1071.8101213272955	0.292
CG-Ice	CG-Ice	2057.867583523424	0.308
CG-FO	CG-FO	1663.1357843695725	0.292
CG-Nor	CG-Nor	1331.4593126175364	0.292
CG-Blg	CG-Blg	456.1439854284897	0.32
CG-SC	CG-SC	473.73638291863534	0.238
CG-Sl	CG-Slo	489.976804580323	0.238
CG-Po	CG-Po	888.0456021337282	0.238
CG-Rus	CG-Rus	1389.2515391404295	0.238
CG-Ir	CG-Ir	1291.102327884623	0.333
CG-Wel	CG-Wel	1133.3137609427677	0.333
CG-Ma	CG-Ma	3173.5171790625745	0.364
CG-Hi	CG-Hi	3087.603729055704	0.333
CG-Pas	CG-Pas	2668.8248715499494	0.286
Grk-E	Grk-E	1290.9148693934999	0.25
Grk-Du	Grk-Du	1167.9539145179076	0.24
Grk-D	Grk-D	973.1537347193007	0.2
Grk-Da	Grk-Da	1153.215837408411	0.269
Grk-Ice	Grk-Ice	2246.289155213612	0.286
Grk-FO	Grk-FO	1826.4690802590012	0.269
Grk-Nor	Grk-Nor	1405.8566601205555	0.269
Grk-Blg	Grk-Blg	283.9811799503314	0.267
Grk-SC	Grk-SC	583.2935579076153	0.167
Grk-Sl	Grk-Slo	634.6033830166749	0.167
Grk-Po	Grk-Po	862.5218828642934	0.167
Grk-Rus	Grk-Rus	1204.2407027069357	0.167
Grk-Ir	Grk-Ir	1540.707513830306	0.36
Grk-Wel	Grk-Wel	1391.348326487461	0.36
Grk-Ma	Grk-Ma	2789.7847154398787	0.318
Grk-Hi	Grk-Hi	2703.045878235322	0.286
Grk-Pas	Grk-Pas	2288.3112580050433	0.238
GyG-E	CyG-E	1791.424251053926	0.25
GyG-Du	CyG-Du	1647.920377409731	0.24
GyG-D	CyG-D	1404.8188628109515	0.2
GyG-Da	CyG-Da	1560.8941231548233	0.269
GyG-Ice	CyG-Ice	2692.489109603854	0.286
GyG-FO	CyG-FO	2263.4810583134736	0.269
GyG-Nor	CyG-Nor	1789.6280421641413	0.269
GyG-Blg	CyG-Blg	707.1150165543607	0.267
GyG-SC	CyG-SC	1069.6787440390117	0.167
GyG-Sl	CyG-Slo	1128.6319825040723	0.167
GyG-Po	CyG-Po	1216.3038007998834	0.167
GyG-Rus	CyG-Rus	1310.7357439566094	0.167
GyG-Ir	CyG-Ir	2039.9850767635494	0.36
GyG-Wel	CyG-Wel	1897.3572101949508	0.36
GyG-Ma	CyG-Ma	2273.239264852109	0.318
GyG-Hi	CyG-Hi	2240.798001796956	0.286
GyG-Pas	CyG-Pas	1854.5682972334914	0.238
E-Blg	E-Blg	1087.0588061519215	0.296
E-SC	E-SC	721.7769797531482	0.227
E-Sl	E-Slo	663.0053347765423	0.227
E-Po	E-Po	781.5277396242802	0.227
E-Rus	E-Rus	1349.3668310851715	0.227
E-Ir	E-Ir	249.85407393696693	0.304
E-Wel	E-Wel	114.02238806287241	0.304
E-Ma	E-Ma	3880.5848239652305	0.35
E-Hi	E-Hi	3621.5951276177802	0.316
E-Pas	E-Pas	3170.3693075627134	0.278
Du-Blg	Du-Blg	940.8781627585415	0.259
Du-SC	Du-SC	585.528754823079	0.182
Du-Sl	Du-Slo	533.5524206633474	0.182
Du-Po	Du-Po	590.3764581167063	0.182
Du-Rus	Du-Rus	1158.9456343564725	0.182
Du-Ir	Du-Ir	407.86956138646394	0.292
Du-Wel	Du-Wel	303.3224572459048	0.292
Du-Ma	Du-Ma	3697.931120905954	0.3
Du-Hi	Du-Hi	3430.7246908738807	0.263
Du-Pas	Du-Pas	2979.3386923589596	0.222
D-Blg	D-Blg	711.4779548222417	0.286
D-SC	D-SC	414.4959481848677	0.136
D-Sl	D-Slo	390.0563489952058	0.136
D-Po	D-Po	279.36072805872146	0.174
D-Rus	D-Rus	868.3183976776821	0.174
D-Ir	D-Ir	710.4734670932604	0.25
D-Wel	D-Wel	614.2402413046307	0.25
D-Ma	D-Ma	3392.048449389473	0.333
D-Hi	D-Hi	3119.570158878026	0.3
D-Pas	D-Pas	2668.236051856166	0.263
Da-Blg	Da-Blg	883.1880347789981	0.276
Da-SC	Da-SC	605.4740161172671	0.182
Da-Sl	Da-Slo	581.8667324613604	0.182
Da-Po	Da-Po	362.3568186543462	0.182
Da-Rus	Da-Rus	841.9265259516807	0.182
Da-Ir	Da-Ir	668.3647542036983	0.32
Da-Wel	Da-Wel	613.2723392120012	0.32
Da-Ma	Da-Ma	3463.839429756418	0.3
Da-Hi	Da-Hi	3155.5492346234782	0.263
Da-Pas	Da-Pas	2704.114341892154	0.222
Ice-Blg	Ice-Blg	1997.545122047139	0.258
Ice-SC	Ice-SC	1663.8747197659152	0.136
Ice-Sl	Ice-Slo	1616.8662384261738	0.136
Ice-Po	Ice-Po	1495.5017654264182	0.174
Ice-Rus	Ice-Rus	1784.714649476688	0.174
Ice-Ir	Ice-Ir	806.1611051617601	0.231
Ice-Wel	Ice-Wel	960.0211515014461	0.231
Ice-Ma	Ice-Ma	4497.505046551723	0.333
Ice-Hi	Ice-Hi	4097.062963004133	0.3
Ice-Pas	Ice-Pas	3659.919895602353	0.263
FO-Blg	FO-Blg	1571.9873055638852	0.3
FO-SC	FO-SC	1247.2802840070253	0.182
FO-Sl	FO-Slo	1203.940146070432	0.182
FO-Po	FO-Po	1065.6290347370557	0.182
FO-Rus	FO-Rus	1395.8811564849964	0.182
FO-Ir	FO-Ir	519.81105438077	0.32
FO-Wel	FO-Wel	642.4219568419485	0.32
FO-Ma	FO-Ma	4103.203370585464	0.3
FO-Hi	FO-Hi	3733.3470091423455	0.263
FO-Pas	FO-Pas	3288.9351993516134	0.222
Nor-Blg	Nor-Blg	1130.6559513412942	0.267
Nor-SC	Nor-SC	865.7008703065972	0.182
Nor-Sl	Nor-Slo	841.6429134263255	0.182
Nor-Po	Nor-Po	573.439005973298	0.182
Nor-Rus	Nor-Rus	886.6988878729347	0.182
Nor-Ir	Nor-Ir	682.4533829651276	0.32
Nor-Wel	Nor-Wel	688.5276826154163	0.32
Nor-Ma	Nor-Ma	3582.786818056602	0.3
Nor-Hi	Nor-Hi	3230.1537104985655	0.263
Nor-Pas	Nor-Pas	2782.2409628119085	0.222
Blg-Ir	Blg-Ir	1334.4597328357595	0.333
Blg-Wel	Blg-Wel	1194.9906635109846	0.333
Blg-Ma	Blg-Ma	2865.774613625081	0.333
Blg-Hi	Blg-Hi	2710.4212439043818	0.3
Blg-Pas	Blg-Pas	2276.5959161953683	0.263
SC-Ir	SC-Ir	970.3189110851426	0.25
SC-Wel	SC-Wel	828.7819206158244	0.25
SC-Ma	SC-Ma	3213.0472804755937	0.35
SC-Hi	SC-Hi	3022.0095894627843	0.316
SC-Pas	SC-Pas	2579.1616306942337	0.35
Sl-Ir	Slo-Ir	912.2162455975807	0.25
Sl-Wel	Slo-Wel	768.9204526957494	0.25
Sl-Ma	Slo-Ma	3275.920594967156	0.35
Sl-Hi	Slo-Hi	3082.5903815073166	0.316
Sl-Pas	Slo-Pas	2639.1081025387493	0.35
Po-Ir	Po-Ir	985.7514962414828	0.25
Po-Wel	Po-Wel	893.4126121969358	0.25
Po-Ma	Po-Ma	3119.395635835204	0.35
Po-Hi	Po-Hi	2840.4300933751833	0.316
Po-Pas	Po-Pas	2389.0391413508933	0.35
Rus-Ir	Rus-Ir	1507.853139702759	0.25
Rus-Wel	Rus-Wel	1452.5040713813166	0.25
Rus-Ma	Rus-Ma	2712.9892204246053	0.35
Rus-Hi	Rus-Hi	2343.471860104271	0.316
Rus-Pas	Rus-Pas	1895.914276286122	0.35
Ir-Ma	Ir-Ma	4102.426812552679	0.381
Ir-Hi	Ir-Hi	3819.319767395502	0.35
Ir-Pas	Ir-Pas	3367.6362016825983	0.316
Wel-Ma	Wel-Ma	3994.5310917082647	0.381
Wel-Hi	Wel-Hi	3733.8132521649086	0.35
Wel-Pas	Wel-Pas	3282.4533158518498	0.316
